ACTIVATION_DATE,CIRCLE_ID,EMIRATE_NAME,SUBS_KEY,MSISDN,ACQUISITION_REGION,ACQUISITION_POS,PRE_POST_IND,CUSTOMER_TYPE,ACQUISITION_SALES_CHANNEL_KEY,ACQUISITION_CIRCLE_HEAD,ACQUISITION_ZONAL_BRANCH_MANAGER,ACQUISITION_AREA_SALES_MANAGER,ACQUISITION_SALES_PARTNER_CHANNEL_KEY,ACQUISITION_DISTRIBUTOR,ACQUISITION_RETAILER,MIGRATION_TYPE,DISCONNECTION_DATE,ACTIVATION_PRODUCT_ID,NETWORK_TYPE,ACTIVATION_HANDSET,FIRST_USE_DATE,FIRST_USAGES_NW_TOWER_ID,FIRST_USAGES_ZONE,CURRENT_STATUS_OF_SUBSCRIBER,RECORD_INSERT_DATE,RECORD_UPDATE_DATE
2016-02-10 00:00:00.000,1,Abu Dhabi,5.61304E+16,561303937,Abu Dhabi,World Trade Center Mall,2,Retail,ADA,A-Mr. Circle Head Sales,D-Mr. ZBM Sales,A-Mr. ASM Sales,AA,A-Mr. Distributor,A-Mr. Retailer,Postpaid to Prepaid,31-12-9999,135G_Uminlocal_Uintl_3Groamingdata_0fSMS_12m,3G,63092114,2016-02-10 00:00:00.000,NWAbu Dhabi644,Abu Dhabi,Active,2016-02-10 00:00:00.000,06-10-2020
2016-02-10 00:00:00.000,7,Um Al Qwain,5.06918E+16,506918149,Um Al Qwain,Galleria Mall,2,Retail,GBA,G-Mr. Circle Head Sales,B-Mr. ZBM Sales,A-Mr. ASM Sales,GA,G-Mr. Distributor,A-Mr. Retailer,Postpaid to Prepaid,31-12-9999,54G_Uminlocal_400intl_0Groamingdata_500fSMS_12m,3G,40288802,2016-02-10 00:00:00.000,NWUm Al Qwain363,Um Al Qwain,Active,2016-02-10 00:00:00.000,06-10-2020
2016-02-10 00:00:00.000,6,Sharjah,5.08992E+16,508991665,Sharjah,Sahara Centre,2,Retail,FAA,F-Mr. Circle Head Sales,A-Mr. ZBM Sales,A-Mr. ASM Sales,FA,F-Mr. Distributor,A-Mr. Retailer,Postpaid to Prepaid,31-12-9999,no package,4G,91075650,2016-02-10 00:00:00.000,NWSharjah178,Sharjah,Active,2016-02-10 00:00:00.000,06-10-2020
2016-02-10 00:00:00.000,1,Abu Dhabi,5.64606E+16,564605556,Abu Dhabi,Mushrif Mall,1,Retail,ACA,A-Mr. Circle Head Sales,C-Mr. ZBM Sales,A-Mr. ASM Sales,AA,A-Mr. Distributor,A-Mr. Retailer,MNP,31-12-9999,0G_30minlocal_0intl_0Groamingdata_0fSMS_1day,3G,24591945,2016-02-10 00:00:00.000,NWAbu Dhabi138,Abu Dhabi,Active,2016-02-10 00:00:00.000,06-10-2020
2016-02-10 00:00:00.000,2,Ajman,5.06212E+16,506211683,Ajman,Galleria Mall,1,Retail,BBA,B-Mr. Circle Head Sales,B-Mr. ZBM Sales,A-Mr. ASM Sales,BA,B-Mr. Distributor,A-Mr. Retailer,Prepaid to Postpaid,31-12-9999,54G_Uminlocal_400intl_0Groamingdata_500fSMS_12m,3G,90703078,2016-02-10 00:00:00.000,NWAjman355,Ajman,Active,2016-02-10 00:00:00.000,06-10-2020
2016-02-10 00:00:00.000,5,Ras Al Khaimah,5.09613E+16,509612750,Ras Al Khaimah,Manar Mall,1,Retail,EBA,E-Mr. Circle Head Sales,B-Mr. ZBM Sales,A-Mr. ASM Sales,EA,E-Mr. Distributor,A-Mr. Retailer,MNP,31-12-9999,54G_Uminlocal_400intl_0Groamingdata_500fSMS_12m,4G,33276622,2016-02-10 00:00:00.000,NWRas Al Khaimah188,Ras Al Khaimah,Active,2016-02-10 00:00:00.000,06-10-2020
2016-02-10 00:00:00.000,6,Sharjah,5.05162E+16,505162404,Sharjah,Sharjah City Centre,1,Enterprise,FBB,F-Mr. Circle Head Sales,B-Mr. ZBM Sales,B-Mr. ASM Sales,FB,F-Mr. Distributor,B-Mr. Retailer,Postpaid to Prepaid,31-12-9999,0G_10minlocal_0intl_0Groamingdata_0fSMS_1day,3G,38030001,2016-02-10 00:00:00.000,NWSharjah664,Sharjah,Active,2016-02-10 00:00:00.000,06-10-2020
2016-02-10 00:00:00.000,4,Fujairah,5.68243E+16,568242573,Fujairah,Safeer Mall,1,Retail,DAA,D-Mr. Circle Head Sales,A-Mr. ZBM Sales,A-Mr. ASM Sales,DA,D-Mr. Distributor,A-Mr. Retailer,Postpaid to Prepaid,31-12-9999,no package,4G,97348641,2016-02-10 00:00:00.000,NWFujairah414,Fujairah,Active,2016-02-10 00:00:00.000,06-10-2020
2016-02-10 00:00:00.000,2,Ajman,5.68329E+16,568328590,Ajman,Safeer Mall,1,Retail,BAA,B-Mr. Circle Head Sales,A-Mr. ZBM Sales,A-Mr. ASM Sales,BA,B-Mr. Distributor,A-Mr. Retailer,New Connection,31-12-9999,no package,3G,27128184,2016-02-10 00:00:00.000,NWAjman339,Ajman,Active,2016-02-10 00:00:00.000,06-10-2020
2016-02-10 00:00:00.000,4,Fujairah,5.68208E+16,568207908,Fujairah,Safeer Mall,2,Enterprise,DAB,D-Mr. Circle Head Sales,A-Mr. ZBM Sales,B-Mr. ASM Sales,DB,D-Mr. Distributor,B-Mr. Retailer,Postpaid to Prepaid,31-12-9999,0G_10minlocal_0intl_0Groamingdata_0fSMS_1day,4G,80160458,2016-02-10 00:00:00.000,NWFujairah649,Fujairah,Active,2016-02-10 00:00:00.000,06-10-2020
2016-02-12 00:00:00.000,6,Sharjah,5.64249E+16,564248942,Sharjah,Sahara Centre,2,Retail,FAA,F-Mr. Circle Head Sales,A-Mr. ZBM Sales,A-Mr. ASM Sales,FA,F-Mr. Distributor,A-Mr. Retailer,Postpaid to Prepaid,31-12-9999,0G_5minlocal_0intl_0Groamingdata_0fSMS_1day,4G,99355463,2016-02-12 00:00:00.000,NWSharjah626,Sharjah,Active,2016-02-12 00:00:00.000,06-10-2020
2016-02-12 00:00:00.000,3,Dubai,5.69543E+16,569543382,Dubai,Mirdif City Centre,2,Enterprise,CEB,C-Mr. Circle Head Sales,E-Mr. ZBM Sales,B-Mr. ASM Sales,CB,C-Mr. Distributor,B-Mr. Retailer,Postpaid to Prepaid,31-12-9999,150G_Uminlocal_Uintl_6Groamingdata_0fSMS_12m,4G,60191033,2016-02-12 00:00:00.000,NWDubai733,Dubai,Active,2016-02-12 00:00:00.000,06-10-2020
2016-02-12 00:00:00.000,1,Abu Dhabi,5.69329E+16,569329198,Abu Dhabi,Abu Dhabi Mall,1,Retail,AAA,A-Mr. Circle Head Sales,A-Mr. ZBM Sales,A-Mr. ASM Sales,AA,A-Mr. Distributor,A-Mr. Retailer,Prepaid to Postpaid,31-12-9999,0G_30minlocal_0intl_0Groamingdata_0fSMS_1day,4G,18635165,2016-02-12 00:00:00.000,NWAbu Dhabi514,Abu Dhabi,Active,2016-02-12 00:00:00.000,06-10-2020
2016-02-12 00:00:00.000,1,Abu Dhabi,5.02845E+16,502845489,Abu Dhabi,Abu Dhabi Mall,1,Retail,AAA,A-Mr. Circle Head Sales,A-Mr. ZBM Sales,A-Mr. ASM Sales,AA,A-Mr. Distributor,A-Mr. Retailer,Postpaid to Prepaid,31-12-9999,135G_Uminlocal_Uintl_3Groamingdata_0fSMS_12m,3G,33588705,2016-02-12 00:00:00.000,NWAbu Dhabi614,Abu Dhabi,Active,2016-02-12 00:00:00.000,06-10-2020
2016-02-12 00:00:00.000,5,Ras Al Khaimah,5.67571E+16,567571385,Ras Al Khaimah,RAK Mall,2,Enterprise,EAB,E-Mr. Circle Head Sales,A-Mr. ZBM Sales,B-Mr. ASM Sales,EB,E-Mr. Distributor,B-Mr. Retailer,MNP,31-12-9999,150G_Uminlocal_Uintl_6Groamingdata_0fSMS_12m,4G,50462842,2016-02-12 00:00:00.000,NWRas Al Khaimah392,Ras Al Khaimah,Active,2016-02-12 00:00:00.000,06-10-2020
2016-02-12 00:00:00.000,1,Abu Dhabi,5.09556E+16,509555930,Abu Dhabi,Mushrif Mall,2,Retail,ACA,A-Mr. Circle Head Sales,C-Mr. ZBM Sales,A-Mr. ASM Sales,AA,A-Mr. Distributor,A-Mr. Retailer,Postpaid to Prepaid,31-12-9999,135G_Uminlocal_Uintl_3Groamingdata_0fSMS_12m,3G,11290563,2016-02-12 00:00:00.000,NWAbu Dhabi778,Abu Dhabi,Active,2016-02-12 00:00:00.000,06-10-2020
2016-02-12 00:00:00.000,2,Ajman,5.66506E+16,566505527,Ajman,Safeer Mall,1,Enterprise,BAB,B-Mr. Circle Head Sales,A-Mr. ZBM Sales,B-Mr. ASM Sales,BB,B-Mr. Distributor,B-Mr. Retailer,Postpaid to Prepaid,31-12-9999,0G_30minlocal_0intl_0Groamingdata_0fSMS_1day,4G,68131741,2016-02-12 00:00:00.000,NWAjman582,Ajman,Active,2016-02-12 00:00:00.000,06-10-2020
2016-02-12 00:00:00.000,4,Fujairah,5.6806E+16,568059504,Fujairah,Safeer Mall,1,Enterprise,DAB,D-Mr. Circle Head Sales,A-Mr. ZBM Sales,B-Mr. ASM Sales,DB,D-Mr. Distributor,B-Mr. Retailer,Postpaid to Prepaid,04-12-2015,150G_Uminlocal_Uintl_6Groamingdata_0fSMS_12m,4G,97796879,2016-02-12 00:00:00.000,NWFujairah146,Fujairah,Inactive,2016-02-12 00:00:00.000,06-10-2020
2016-02-12 00:00:00.000,3,Dubai,5.0942E+16,509419933,Dubai,Mall of the Emirates,1,Retail,CEA,C-Mr. Circle Head Sales,E-Mr. ZBM Sales,A-Mr. ASM Sales,CA,C-Mr. Distributor,A-Mr. Retailer,Postpaid to Prepaid,31-12-9999,150G_Uminlocal_Uintl_6Groamingdata_0fSMS_12m,4G,20444998,2016-02-12 00:00:00.000,NWDubai771,Dubai,Active,2016-02-12 00:00:00.000,06-10-2020
2016-02-12 00:00:00.000,7,Um Al Qwain,5.08669E+16,508668767,Um Al Qwain,Safeer Mall,1,Retail,GAA,G-Mr. Circle Head Sales,A-Mr. ZBM Sales,A-Mr. ASM Sales,GA,G-Mr. Distributor,A-Mr. Retailer,Postpaid to Prepaid,31-12-9999,0G_10minlocal_0intl_0Groamingdata_0fSMS_1day,4G,47267893,2016-02-12 00:00:00.000,NWUm Al Qwain347,Um Al Qwain,Active,2016-02-12 00:00:00.000,06-10-2020
2016-02-12 00:00:00.000,3,Dubai,5.64282E+16,564282101,Dubai,Deira City Center,1,Retail,CCA,C-Mr. Circle Head Sales,C-Mr. ZBM Sales,A-Mr. ASM Sales,CA,C-Mr. Distributor,A-Mr. Retailer,New Connection,31-12-9999,0G_10minlocal_0intl_0Groamingdata_0fSMS_1day,4G,77224194,2016-02-12 00:00:00.000,NWDubai577,Dubai,Active,2016-02-12 00:00:00.000,06-10-2020
2016-02-14 00:00:00.000,1,Abu Dhabi,5.64706E+16,564706335,Abu Dhabi,Mushrif Mall,2,Enterprise,ACB,A-Mr. Circle Head Sales,C-Mr. ZBM Sales,B-Mr. ASM Sales,AB,A-Mr. Distributor,B-Mr. Retailer,Postpaid to Prepaid,31-12-9999,no package,4G,85784075,2016-02-14 00:00:00.000,NWAbu Dhabi797,Abu Dhabi,Active,2016-02-14 00:00:00.000,06-10-2020
2016-02-14 00:00:00.000,6,Sharjah,5.07165E+16,507165281,Sharjah,Sahara Centre,1,Retail,FAA,F-Mr. Circle Head Sales,A-Mr. ZBM Sales,A-Mr. ASM Sales,FA,F-Mr. Distributor,A-Mr. Retailer,Postpaid to Prepaid,31-12-9999,0G_10minlocal_0intl_0Groamingdata_0fSMS_1day,4G,76863158,2016-02-14 00:00:00.000,NWSharjah924,Sharjah,Active,2016-02-14 00:00:00.000,06-10-2020
2016-02-14 00:00:00.000,4,Fujairah,5.6543E+16,565429981,Fujairah,Galleria Mall,2,Enterprise,DBB,D-Mr. Circle Head Sales,B-Mr. ZBM Sales,B-Mr. ASM Sales,DB,D-Mr. Distributor,B-Mr. Retailer,Prepaid to Postpaid,31-12-9999,75G_Uminlocal_Uintl_0Groamingdata_1000fSMS_12m,4G,82607779,2016-02-14 00:00:00.000,NWFujairah310,Fujairah,Active,2016-02-14 00:00:00.000,06-10-2020
2016-02-14 00:00:00.000,3,Dubai,5.02868E+16,502867842,Dubai,Dubai Mall,1,Enterprise,CAB,C-Mr. Circle Head Sales,A-Mr. ZBM Sales,B-Mr. ASM Sales,CB,C-Mr. Distributor,B-Mr. Retailer,Postpaid to Prepaid,31-12-9999,0G_5minlocal_0intl_0Groamingdata_0fSMS_1day,4G,14566307,2016-02-14 00:00:00.000,NWDubai780,Dubai,Active,2016-02-14 00:00:00.000,06-10-2020
2016-02-14 00:00:00.000,7,Um Al Qwain,5.04031E+16,504031117,Um Al Qwain,Galleria Mall,2,Retail,GBA,G-Mr. Circle Head Sales,B-Mr. ZBM Sales,A-Mr. ASM Sales,GA,G-Mr. Distributor,A-Mr. Retailer,Postpaid to Prepaid,04-04-2020,0G_30minlocal_0intl_0Groamingdata_0fSMS_1day,4G,33055524,2016-02-14 00:00:00.000,NWUm Al Qwain561,Um Al Qwain,Inactive,2016-02-14 00:00:00.000,06-10-2020
2016-02-19 00:00:00.000,2,Ajman,5.086E+16,508600044,Ajman,Galleria Mall,1,Enterprise,BBB,B-Mr. Circle Head Sales,B-Mr. ZBM Sales,B-Mr. ASM Sales,BB,B-Mr. Distributor,B-Mr. Retailer,Postpaid to Prepaid,06-08-2017,0G_10minlocal_0intl_0Groamingdata_0fSMS_1day,4G,91042189,2016-02-19 00:00:00.000,NWAjman220,Ajman,Inactive,2016-02-19 00:00:00.000,06-10-2020
2016-02-19 00:00:00.000,1,Abu Dhabi,5.07511E+16,507511098,Abu Dhabi,Marina Mall,1,Retail,ABA,A-Mr. Circle Head Sales,B-Mr. ZBM Sales,A-Mr. ASM Sales,AA,A-Mr. Distributor,A-Mr. Retailer,Postpaid to Prepaid,31-12-9999,0G_5minlocal_0intl_0Groamingdata_0fSMS_1day,4G,35414870,2016-02-19 00:00:00.000,NWAbu Dhabi469,Abu Dhabi,Active,2016-02-19 00:00:00.000,06-10-2020
2016-02-19 00:00:00.000,6,Sharjah,5.03584E+16,503584450,Sharjah,Ansar Mall,2,Retail,FDA,F-Mr. Circle Head Sales,D-Mr. ZBM Sales,A-Mr. ASM Sales,FA,F-Mr. Distributor,A-Mr. Retailer,Postpaid to Prepaid,31-12-9999,135G_Uminlocal_Uintl_3Groamingdata_0fSMS_12m,4G,76951365,2016-02-19 00:00:00.000,NWSharjah116,Sharjah,Active,2016-02-19 00:00:00.000,06-10-2020
2016-02-19 00:00:00.000,1,Abu Dhabi,5.02909E+16,502908919,Abu Dhabi,World Trade Center Mall,2,Retail,ADA,A-Mr. Circle Head Sales,D-Mr. ZBM Sales,A-Mr. ASM Sales,AA,A-Mr. Distributor,A-Mr. Retailer,New Connection,31-12-9999,54G_Uminlocal_400intl_0Groamingdata_500fSMS_12m,4G,44557855,2016-02-19 00:00:00.000,NWAbu Dhabi716,Abu Dhabi,Active,2016-02-19 00:00:00.000,06-10-2020
2016-02-19 00:00:00.000,1,Abu Dhabi,5.01691E+16,501691159,Abu Dhabi,World Trade Center Mall,1,Enterprise,ADB,A-Mr. Circle Head Sales,D-Mr. ZBM Sales,B-Mr. ASM Sales,AB,A-Mr. Distributor,B-Mr. Retailer,MNP,31-12-9999,0G_10minlocal_0intl_0Groamingdata_0fSMS_1day,4G,64256835,2016-02-19 00:00:00.000,NWAbu Dhabi686,Abu Dhabi,Active,2016-02-19 00:00:00.000,06-10-2020
2016-02-19 00:00:00.000,6,Sharjah,5.06173E+16,506173381,Sharjah,Sahara Centre,1,Retail,FAA,F-Mr. Circle Head Sales,A-Mr. ZBM Sales,A-Mr. ASM Sales,FA,F-Mr. Distributor,A-Mr. Retailer,Prepaid to Postpaid,31-12-9999,no package,4G,43371779,2016-02-19 00:00:00.000,NWSharjah529,Sharjah,Active,2016-02-19 00:00:00.000,06-10-2020
2016-02-19 00:00:00.000,4,Fujairah,5.05624E+16,505623620,Fujairah,Galleria Mall,1,Enterprise,DBB,D-Mr. Circle Head Sales,B-Mr. ZBM Sales,B-Mr. ASM Sales,DB,D-Mr. Distributor,B-Mr. Retailer,Postpaid to Prepaid,31-12-9999,0G_10minlocal_0intl_0Groamingdata_0fSMS_1day,3G,31495323,2016-02-19 00:00:00.000,NWFujairah443,Fujairah,Active,2016-02-19 00:00:00.000,06-10-2020
2016-02-26 00:00:00.000,1,Abu Dhabi,5.67223E+16,567223404,Abu Dhabi,World Trade Center Mall,1,Retail,ADA,A-Mr. Circle Head Sales,D-Mr. ZBM Sales,A-Mr. ASM Sales,AA,A-Mr. Distributor,A-Mr. Retailer,MNP,31-12-9999,135G_Uminlocal_Uintl_3Groamingdata_0fSMS_12m,4G,99474357,2016-02-26 00:00:00.000,NWAbu Dhabi818,Abu Dhabi,Active,2016-02-26 00:00:00.000,06-10-2020
2016-02-26 00:00:00.000,2,Ajman,5.62664E+16,562663975,Ajman,Safeer Mall,2,Enterprise,BAB,B-Mr. Circle Head Sales,A-Mr. ZBM Sales,B-Mr. ASM Sales,BB,B-Mr. Distributor,B-Mr. Retailer,New Connection,31-12-9999,75G_Uminlocal_Uintl_0Groamingdata_1000fSMS_12m,3G,29325288,2016-02-26 00:00:00.000,NWAjman610,Ajman,Active,2016-02-26 00:00:00.000,06-10-2020
2016-02-26 00:00:00.000,6,Sharjah,5.0272E+16,502720250,Sharjah,Sahara Centre,1,Retail,FAA,F-Mr. Circle Head Sales,A-Mr. ZBM Sales,A-Mr. ASM Sales,FA,F-Mr. Distributor,A-Mr. Retailer,Postpaid to Prepaid,31-12-9999,0G_30minlocal_0intl_0Groamingdata_0fSMS_1day,3G,68904963,2016-02-26 00:00:00.000,NWSharjah140,Sharjah,Active,2016-02-26 00:00:00.000,06-10-2020
2016-02-26 00:00:00.000,1,Abu Dhabi,5.09035E+16,509035000,Abu Dhabi,Marina Mall,1,Enterprise,ABB,A-Mr. Circle Head Sales,B-Mr. ZBM Sales,B-Mr. ASM Sales,AB,A-Mr. Distributor,B-Mr. Retailer,Postpaid to Prepaid,31-12-9999,no package,4G,62429668,2016-02-26 00:00:00.000,NWAbu Dhabi443,Abu Dhabi,Active,2016-02-26 00:00:00.000,06-10-2020
2016-02-26 00:00:00.000,3,Dubai,5.02448E+16,502447718,Dubai,Mirdif City Centre,2,Retail,CEA,C-Mr. Circle Head Sales,E-Mr. ZBM Sales,A-Mr. ASM Sales,CA,C-Mr. Distributor,A-Mr. Retailer,Postpaid to Prepaid,31-12-9999,no package,4G,42439130,2016-02-26 00:00:00.000,NWDubai832,Dubai,Active,2016-02-26 00:00:00.000,06-10-2020
2016-02-26 00:00:00.000,2,Ajman,5.61538E+16,561537931,Ajman,Safeer Mall,1,Retail,BAA,B-Mr. Circle Head Sales,A-Mr. ZBM Sales,A-Mr. ASM Sales,BA,B-Mr. Distributor,A-Mr. Retailer,Postpaid to Prepaid,31-12-9999,0G_30minlocal_0intl_0Groamingdata_0fSMS_1day,3G,15102768,2016-02-26 00:00:00.000,NWAjman597,Ajman,Active,2016-02-26 00:00:00.000,06-10-2020
2016-02-26 00:00:00.000,1,Abu Dhabi,5.04991E+16,504991290,Abu Dhabi,Mushrif Mall,1,Enterprise,ACB,A-Mr. Circle Head Sales,C-Mr. ZBM Sales,B-Mr. ASM Sales,AB,A-Mr. Distributor,B-Mr. Retailer,Postpaid to Prepaid,31-12-9999,no package,4G,32696778,2016-02-26 00:00:00.000,NWAbu Dhabi202,Abu Dhabi,Active,2016-02-26 00:00:00.000,06-10-2020
2016-02-28 00:00:00.000,1,Abu Dhabi,5.04801E+16,504800658,Abu Dhabi,Marina Mall,1,Retail,ABA,A-Mr. Circle Head Sales,B-Mr. ZBM Sales,A-Mr. ASM Sales,AA,A-Mr. Distributor,A-Mr. Retailer,Prepaid to Postpaid,31-12-9999,0G_5minlocal_0intl_0Groamingdata_0fSMS_1day,4G,70369175,2016-02-28 00:00:00.000,NWAbu Dhabi419,Abu Dhabi,Active,2016-02-28 00:00:00.000,06-10-2020
2016-02-28 00:00:00.000,2,Ajman,5.6897E+16,568970085,Ajman,Safeer Mall,1,Retail,BAA,B-Mr. Circle Head Sales,A-Mr. ZBM Sales,A-Mr. ASM Sales,BA,B-Mr. Distributor,A-Mr. Retailer,MNP,31-12-9999,150G_Uminlocal_Uintl_6Groamingdata_0fSMS_12m,4G,83876255,2016-02-28 00:00:00.000,NWAjman546,Ajman,Active,2016-02-28 00:00:00.000,06-10-2020
2016-02-28 00:00:00.000,1,Abu Dhabi,5.69214E+16,569213570,Abu Dhabi,World Trade Center Mall,2,Enterprise,ADB,A-Mr. Circle Head Sales,D-Mr. ZBM Sales,B-Mr. ASM Sales,AB,A-Mr. Distributor,B-Mr. Retailer,New Connection,31-12-9999,0G_5minlocal_0intl_0Groamingdata_0fSMS_1day,3G,88223427,2016-02-28 00:00:00.000,NWAbu Dhabi966,Abu Dhabi,Active,2016-02-28 00:00:00.000,06-10-2020
2016-02-28 00:00:00.000,1,Abu Dhabi,5.64008E+16,564008232,Abu Dhabi,Marina Mall,1,Enterprise,ABB,A-Mr. Circle Head Sales,B-Mr. ZBM Sales,B-Mr. ASM Sales,AB,A-Mr. Distributor,B-Mr. Retailer,New Connection,31-12-9999,0G_5minlocal_0intl_0Groamingdata_0fSMS_1day,4G,93348851,2016-02-28 00:00:00.000,NWAbu Dhabi490,Abu Dhabi,Active,2016-02-28 00:00:00.000,06-10-2020
2016-02-28 00:00:00.000,6,Sharjah,5.02114E+16,502113778,Sharjah,Safeer Mall,1,Retail,FAA,F-Mr. Circle Head Sales,A-Mr. ZBM Sales,A-Mr. ASM Sales,FA,F-Mr. Distributor,A-Mr. Retailer,Postpaid to Prepaid,31-12-9999,0G_30minlocal_0intl_0Groamingdata_0fSMS_1day,4G,35975270,2016-02-28 00:00:00.000,NWSharjah581,Sharjah,Active,2016-02-28 00:00:00.000,06-10-2020
2016-02-28 00:00:00.000,6,Sharjah,5.06925E+16,506925363,Sharjah,Sharjah City Centre,1,Enterprise,FBB,F-Mr. Circle Head Sales,B-Mr. ZBM Sales,B-Mr. ASM Sales,FB,F-Mr. Distributor,B-Mr. Retailer,Postpaid to Prepaid,31-12-9999,0G_5minlocal_0intl_0Groamingdata_0fSMS_1day,4G,83012182,2016-02-28 00:00:00.000,NWSharjah731,Sharjah,Active,2016-02-28 00:00:00.000,06-10-2020
2016-02-28 00:00:00.000,5,Ras Al Khaimah,5.68401E+16,568401045,Ras Al Khaimah,RAK Mall,2,Retail,EAA,E-Mr. Circle Head Sales,A-Mr. ZBM Sales,A-Mr. ASM Sales,EA,E-Mr. Distributor,A-Mr. Retailer,Postpaid to Prepaid,31-12-9999,135G_Uminlocal_Uintl_3Groamingdata_0fSMS_12m,4G,74397542,2016-02-28 00:00:00.000,NWRas Al Khaimah756,Ras Al Khaimah,Active,2016-02-28 00:00:00.000,06-10-2020
2016-02-28 00:00:00.000,2,Ajman,5.09326E+16,509326149,Ajman,Safeer Mall,1,Enterprise,BAB,B-Mr. Circle Head Sales,A-Mr. ZBM Sales,B-Mr. ASM Sales,BB,B-Mr. Distributor,B-Mr. Retailer,Postpaid to Prepaid,31-12-9999,75G_Uminlocal_Uintl_0Groamingdata_1000fSMS_12m,4G,71841964,2016-02-28 00:00:00.000,NWAjman806,Ajman,Active,2016-02-28 00:00:00.000,06-10-2020
2016-02-28 00:00:00.000,1,Abu Dhabi,5.63348E+16,563347681,Abu Dhabi,World Trade Center Mall,1,Retail,ADA,A-Mr. Circle Head Sales,D-Mr. ZBM Sales,A-Mr. ASM Sales,AA,A-Mr. Distributor,A-Mr. Retailer,Postpaid to Prepaid,31-12-9999,no package,4G,53390235,2016-02-28 00:00:00.000,NWAbu Dhabi242,Abu Dhabi,Active,2016-02-28 00:00:00.000,06-10-2020
2016-02-28 00:00:00.000,3,Dubai,5.68546E+16,568545831,Dubai,Dubai Mall,1,Enterprise,CAB,C-Mr. Circle Head Sales,A-Mr. ZBM Sales,B-Mr. ASM Sales,CB,C-Mr. Distributor,B-Mr. Retailer,Postpaid to Prepaid,31-12-9999,135G_Uminlocal_Uintl_3Groamingdata_0fSMS_12m,3G,35709148,2016-02-28 00:00:00.000,NWDubai797,Dubai,Active,2016-02-28 00:00:00.000,06-10-2020
2016-02-28 00:00:00.000,2,Ajman,5.68316E+16,568315654,Ajman,Galleria Mall,1,Retail,BBA,B-Mr. Circle Head Sales,B-Mr. ZBM Sales,A-Mr. ASM Sales,BA,B-Mr. Distributor,A-Mr. Retailer,Postpaid to Prepaid,31-12-9999,75G_Uminlocal_Uintl_0Groamingdata_1000fSMS_12m,4G,82634094,2016-02-28 00:00:00.000,NWAjman171,Ajman,Active,2016-02-28 00:00:00.000,06-10-2020
2016-02-28 00:00:00.000,1,Abu Dhabi,5.0431E+16,504310097,Abu Dhabi,World Trade Center Mall,2,Retail,ADA,A-Mr. Circle Head Sales,D-Mr. ZBM Sales,A-Mr. ASM Sales,AA,A-Mr. Distributor,A-Mr. Retailer,Prepaid to Postpaid,31-12-9999,54G_Uminlocal_400intl_0Groamingdata_500fSMS_12m,3G,74353281,2016-02-28 00:00:00.000,NWAbu Dhabi429,Abu Dhabi,Active,2016-02-28 00:00:00.000,06-10-2020
2016-02-28 00:00:00.000,2,Ajman,5.64677E+16,564677021,Ajman,Safeer Mall,1,Retail,BAA,B-Mr. Circle Head Sales,A-Mr. ZBM Sales,A-Mr. ASM Sales,BA,B-Mr. Distributor,A-Mr. Retailer,Postpaid to Prepaid,31-12-9999,no package,4G,20633612,2016-02-28 00:00:00.000,NWAjman803,Ajman,Active,2016-02-28 00:00:00.000,06-10-2020
2016-02-28 00:00:00.000,2,Ajman,5.08978E+16,508977708,Ajman,Safeer Mall,2,Retail,BAA,B-Mr. Circle Head Sales,A-Mr. ZBM Sales,A-Mr. ASM Sales,BA,B-Mr. Distributor,A-Mr. Retailer,New Connection,31-12-9999,no package,4G,44853009,2016-02-28 00:00:00.000,NWAjman636,Ajman,Active,2016-02-28 00:00:00.000,06-10-2020
2016-02-28 00:00:00.000,1,Abu Dhabi,5.06042E+16,506041538,Abu Dhabi,Abu Dhabi Mall,1,Enterprise,AAB,A-Mr. Circle Head Sales,A-Mr. ZBM Sales,B-Mr. ASM Sales,AB,A-Mr. Distributor,B-Mr. Retailer,Postpaid to Prepaid,31-12-9999,0G_30minlocal_0intl_0Groamingdata_0fSMS_1day,3G,84447224,2016-02-28 00:00:00.000,NWAbu Dhabi539,Abu Dhabi,Active,2016-02-28 00:00:00.000,06-10-2020
2016-03-01 00:00:00.000,5,Ras Al Khaimah,5.05849E+16,505848613,Ras Al Khaimah,RAK Mall,2,Retail,EAA,E-Mr. Circle Head Sales,A-Mr. ZBM Sales,A-Mr. ASM Sales,EA,E-Mr. Distributor,A-Mr. Retailer,MNP,31-12-9999,75G_Uminlocal_Uintl_0Groamingdata_1000fSMS_12m,4G,89029421,2016-03-01 00:00:00.000,NWRas Al Khaimah831,Ras Al Khaimah,Active,2016-03-01 00:00:00.000,06-10-2020
2016-03-01 00:00:00.000,3,Dubai,5.68898E+16,568897734,Dubai,Burjuman Mall,1,Retail,CBA,C-Mr. Circle Head Sales,B-Mr. ZBM Sales,A-Mr. ASM Sales,CA,C-Mr. Distributor,A-Mr. Retailer,Postpaid to Prepaid,31-12-9999,no package,4G,92433179,2016-03-01 00:00:00.000,NWDubai808,Dubai,Active,2016-03-01 00:00:00.000,06-10-2020
